POP	Inversion	Type	CHR	StartNonRecombining	EndOutside	StartInside	EndInside	StartOutside	EndNonRecombining	SizeInside	SizeUsable	Len	ncd1_rawp_0.5	ncd1_rawp_0.4	ncd1_rawp_0.3	ncd2_rawp_0.5	ncd2_rawp_0.4	ncd2_rawp_0.3	ncd1_corp_0.5	ncd1_corp_0.4	ncd1_corp_0.3	ncd2_corp_0.5	ncd2_corp_0.4	ncd2_corp_0.3
ASW	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.231922694629304	0.206997900169171	0.14988259566549	0.123252501646316	0.113135897164999	0.0951781397776261	0.520982599795292	0.480040941658137	0.37871033776868	0.390992835209826	0.359263050153531	0.316274309109519
BEB	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.389481600206615	0.375316285023035	0.33022625156196	0.0485449901603651	0.0471233772577825	0.0478252113976269	0.552570093457944	0.529205607476635	0.476635514018692	0.191588785046729	0.186915887850467	0.191588785046729
CDX	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.18628561097684	0.165103383637505	0.115292024283023	0.0639658266411978	0.0639565910323845	0.0696999350696546	0.263719512195122	0.23780487804878	0.176829268292683	0.298780487804878	0.301829268292683	0.31859756097561
CEU	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.589472100382087	0.605465024028597	0.603580124200947	0.0293598584311909	0.0288038323031594	0.0292539296576982	0.697164948453608	0.712628865979381	0.713917525773196	0.114690721649485	0.112113402061856	0.105670103092784
CHB	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.188177318089557	0.14632133696012	0.0630139164369735	0.077014722049137	0.0670486147378969	0.055671412603566	0.27916120576671	0.225425950196592	0.112712975098296	0.301441677588467	0.280471821756225	0.241153342070773
CHS	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.212596434642375	0.174724316785076	0.0916924552150983	0.0437975538768619	0.0412693616685347	0.0386345758435622	0.340813464235624	0.284712482468443	0.151472650771388	0.196353436185133	0.182328190743338	0.178120617110799
CLM	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.216671599683347	0.195424392123147	0.14626218278941	0.0336248893486239	0.0329676450403318	0.0313241364219572	0.367864693446089	0.341437632135307	0.276955602536998	0.132135306553911	0.134249471458774	0.128964059196617
ESN	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.0969074574146712	0.0712470343947856	0.0289057892400892	0.0443978970274069	0.0443248330249291	0.0412613070514704	0.261710794297352	0.205702647657841	0.0977596741344195	0.168024439918534	0.168024439918534	0.159877800407332
FIN	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.446360180214409	0.439285521634407	0.405670046273169	0.0266929962059921	0.0264668898814006	0.0261447988115562	0.577319587628866	0.565537555228277	0.543446244477172	0.139911634756996	0.136966126656848	0.139911634756996
GBR	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.333660572606986	0.325479590765678	0.297390524056203	0.0546262596162203	0.05220025049135	0.0511873105744279	0.430311231393775	0.416779431664411	0.418132611637348	0.228687415426252	0.227334235453315	0.215155615696888
GIH	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.289851406039049	0.269720681132252	0.215681760493958	0.0454518955792312	0.0432050554103448	0.0421968323027496	0.435424354243542	0.423124231242312	0.359163591635916	0.201722017220172	0.191881918819188	0.200492004920049
GWD	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.202517549154618	0.16578910005653	0.0932494005109485	0.0918473745900309	0.0840891689559049	0.0693598507896929	0.485887096774194	0.411290322580645	0.267137096774194	0.30241935483871	0.286290322580645	0.257056451612903
IBS	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.250178229174953	0.235218985497023	0.196571395980951	0.0296797962270742	0.0292654388021202	0.0296973436059943	0.393691588785047	0.375	0.350467289719626	0.107476635514019	0.10981308411215	0.116822429906542
ITU	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.181308122732211	0.155933852434459	0.100577860629519	0.065334510524536	0.0586964601318199	0.051886536633297	0.289315726290516	0.255702280912365	0.182472989195678	0.259303721488595	0.237695078031212	0.220888355342137
JPT	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.243077602824901	0.203681730667588	0.111857006607351	0.0557896278992291	0.0530598319415428	0.050547183405281	0.342383107088989	0.297134238310709	0.188536953242836	0.289592760180996	0.276018099547511	0.26395173453997
KHV	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.144775008821931	0.12127377866636	0.0730387054222191	0.0327526082218001	0.032307702156194	0.0336768285559277	0.247340425531915	0.202127659574468	0.121010638297872	0.155585106382979	0.151595744680851	0.162234042553191
LWK	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.237830070445716	0.205439458459956	0.135533527939878	0.0800039850568307	0.0783063667236641	0.0702755246065352	0.533333333333333	0.477248677248677	0.357671957671958	0.276190476190476	0.270899470899471	0.255026455026455
MSL	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.166178359132889	0.131196631650561	0.0651491362226483	0.20732953611526	0.181598261950874	0.145863755942583	0.393509127789047	0.324543610547667	0.184584178498986	0.546653144016227	0.505070993914807	0.430020283975659
MXL	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.321075696013045	0.284548376749221	0.192745158315401	0.0280934725600266	0.0269115400644349	0.0239818818299256	0.45510455104551	0.414514145141451	0.30750307503075	0.140221402214022	0.134071340713407	0.1230012300123
PEL	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.464626626968959	0.465372635404722	0.457114573484346	0.05941572150401	0.0552657007918554	0.045150499668246	0.588862559241706	0.595971563981043	0.59478672985782	0.279620853080569	0.260663507109005	0.214454976303318
PJL	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.245227521902824	0.223450853041392	0.169561155532589	0.0343882618762208	0.0331735826815299	0.0320091495730279	0.396292004634994	0.371958285052144	0.308227114716107	0.151796060254925	0.147161066048667	0.148319814600232
PUR	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.233847537426819	0.217720606165447	0.178455011744403	0.0186971275211748	0.01778888252477	0.0164271112522612	0.442127215849844	0.415015641293014	0.356621480709072	0.0782064650677789	0.0771637122002086	0.0719499478623566
STU	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.284465754598101	0.25852988493569	0.192431589221992	0.0252127981536692	0.0250457256350251	0.0248567223561771	0.447880870561283	0.421534936998855	0.329896907216495	0.0847651775486827	0.0859106529209622	0.0824742268041237
TSI	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.206220174376133	0.196143106070908	0.171457213966535	0.03267696665636	0.0313978794921154	0.0306972940085179	0.33530106257379	0.318772136953955	0.303423848878394	0.132231404958678	0.12987012987013	0.122786304604486
YRI	HsInv0344	short	14	-	35009856	35017078	35024436	35031671	-	7359	7359	7359	0.221984985191818	0.196690655967142	0.140290365520591	0.112018786984891	0.105275402826385	0.0914325075979696	0.516616314199396	0.476334340382679	0.395770392749245	0.361530715005035	0.344410876132931	0.305135951661631
ACB	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	0.566783700229038	0.54658541795337	0.488689262783112	0.0748988368419632	0.078446492666564	0.0779345253308738	0.822222222222222	0.806060606060606	0.754545454545455	0.191919191919192	0.197979797979798	0.196969696969697
ASW	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	0.396378567620101	0.367896379507983	0.294832046446415	0.168918022577373	0.166447554991735	0.155627145275409	0.637948717948718	0.61025641025641	0.515897435897436	0.38974358974359	0.385641025641026	0.371282051282051
BEB	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	1	1	1	0.405232652035817	0.397310300412926	0.405009739942537	1	1	1	0.811153358681876	0.804816223067174	0.811153358681876
CDX	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	1	1	1	0.733504901498217	0.704627562028156	0.640833196472319	1	1	1	1	0.998260869565217	0.996521739130435
CEU	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	0.87821285598344	0.891001358732822	0.91105315472228	0.390100896157424	0.398055147718674	0.406461895021787	0.922636103151863	0.932664756446991	0.936962750716332	0.818051575931232	0.829512893982808	0.83810888252149
CHB	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	1	1	1	0.679107992775643	0.641417834141531	0.578660532446177	1	1	1	0.987767584097859	0.974006116207951	0.957186544342508
CHS	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	1	1	1	0.75084864147237	0.718346003681086	0.650806524971959	1	1	1	0.993865030674847	0.99079754601227	0.98159509202454
CLM	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	0.771105676962577	0.773534013150013	0.767584442674823	0.340746163256781	0.342542445370545	0.322502063834655	0.88008800880088	0.878987898789879	0.872387238723872	0.697469746974697	0.696369636963696	0.664466446644664
ESN	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	0.144391317179011	0.122507379086208	0.0778887892848879	0.195252031099851	0.208515530071396	0.222579953461407	0.308008213552361	0.267967145790554	0.182751540041068	0.458932238193018	0.48870636550308	0.507186858316222
FIN	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	1	1	1	0.572663865839832	0.578524557837636	0.57686269643238	1	1	1	0.982456140350877	0.982456140350877	0.984210526315789
GBR	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	1	1	1	0.492910021376277	0.496706643548085	0.492627647852579	1	1	1	0.944099378881988	0.944099378881988	0.93944099378882
GIH	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	0.695057296502337	0.725621896211069	0.784593148031495	0.158635221286006	0.164540813270692	0.18093591853717	0.797768479776848	0.824267782426778	0.868898186889819	0.421199442119944	0.433751743375174	0.476987447698745
GWD	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	0.455633019499835	0.432036276818044	0.368567088334156	0.137027233103794	0.136417166488648	0.129818762187936	0.728194726166329	0.695740365111562	0.636916835699797	0.354969574036511	0.35395537525355	0.329614604462475
IBS	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	1	1	1	0.620638429477682	0.636599365821774	0.604354063035768	1	1	1	0.940581542351454	0.945638432364096	0.940581542351454
ITU	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	0.466510865716629	0.479642479943591	0.504624095532361	0.28673339011925	0.282856873967166	0.289894898200078	0.587071240105541	0.606860158311346	0.627968337730871	0.651715039577836	0.651715039577836	0.66490765171504
JPT	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	1	1	1	0.337640960184957	0.317386042759177	0.278283451640547	1	1	1	0.813758389261745	0.781879194630873	0.73489932885906
KHV	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	1	1	1	0.549723053976068	0.516485130055005	0.449351925499039	1	1	1	0.95016077170418	0.937299035369775	0.889067524115756
LWK	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	0.304709640493216	0.286998331571684	0.242910482437208	0.20504427223495	0.202098743675111	0.200753588535738	0.560728744939271	0.534412955465587	0.473684210526316	0.495951417004049	0.488866396761134	0.496963562753036
MSL	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	0.338598188716047	0.304294980270928	0.22260038349896	0.150649981776212	0.147666283133348	0.135774765095768	0.575661375661376	0.535449735449735	0.419047619047619	0.366137566137566	0.366137566137566	0.35978835978836
MXL	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	0.857335703497775	0.858371536641762	0.850663768561462	0.142843614507802	0.145694956728404	0.136157185034769	0.899598393574297	0.900937081659973	0.906291834002677	0.416331994645248	0.428380187416332	0.410977242302544
PEL	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	0.933570044324636	0.932073836394483	0.924156926646415	0.148030987140888	0.157924486320591	0.157931676653906	0.956919060052219	0.956919060052219	0.95822454308094	0.438642297650131	0.455613577023499	0.453002610966057
PJL	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	0.570098506827135	0.595796961222361	0.647463606421242	0.432559384094641	0.428928904978271	0.442159178005932	0.662864385297845	0.683143219264892	0.740177439797212	0.826362484157161	0.82256020278834	0.828897338403042
PUR	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	0.749406006215051	0.764342865717805	0.789472971198596	0.157849403042561	0.163325504274714	0.15623642352597	0.883227176220807	0.898089171974522	0.898089171974522	0.394904458598726	0.40552016985138	0.392781316348195
STU	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	0.586468803843642	0.605672738858194	0.641595676653735	0.226751300793136	0.225026346817827	0.229741859002757	0.708600770218229	0.721437740693196	0.729139922978177	0.560975609756098	0.557124518613607	0.566110397946085
TSI	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	1	1	1	0.662123101167975	0.668383686252606	0.655357424271138	1	1	1	0.964421855146125	0.964421855146125	0.961880559085133
YRI	HsInv0347	short	14	-	61071247	61072840	61078374	61079967	-	5535	5535	5535	0.41477541035929	0.397305401486535	0.349281333857326	0.147489741996574	0.156894748021352	0.164252322070539	0.673802242609582	0.656472986748216	0.607543323139653	0.355759429153925	0.373088685015291	0.388379204892966
ACB	HsInv0374	short	17	-	28943146	28948900	28952607	28958369	-	3708	3708	3708	0.134263670641854	0.148230334772722	0.198157634710014	0.218717605167616	0.17090223725757	0.172717141618896	0.214884696016771	0.237945492662474	0.309224318658281	0.432914046121593	0.346960167714885	0.353249475890985
ASW	HsInv0374	short	17	-	28943146	28948900	28952607	28958369	-	3708	3708	3708	0.165990545589274	0.186661607513125	0.257758700944783	0.176779431728906	0.138273500620794	0.143899573506737	0.24804469273743	0.28268156424581	0.382122905027933	0.344134078212291	0.277094972067039	0.280446927374302
BEB	HsInv0374	short	17	-	28943146	28948900	28952607	28958369	-	3708	3708	3708	0.353626975475804	0.343992768457714	0.313048300169774	0.108865241863609	0.0739816924969544	0.051484718159759	0.457463884430177	0.428571428571429	0.398073836276083	0.279293739967897	0.179775280898876	0.12199036918138
CDX	HsInv0374	short	17	-	28943146	28948900	28952607	28958369	-	3708	3708	3708	1	1	1	1	1	1	1	1	1	1	1	1
CEU	HsInv0374	short	17	-	28943146	28948900	28952607	28958369	-	3708	3708	3708	0.71589717401811	0.685266411942258	0.584183073289501	0.265267234311649	0.177627763092097	0.088549259477927	0.77734375	0.748046875	0.662109375	0.685546875	0.484375	0.25390625
CHB	HsInv0374	short	17	-	28943146	28948900	28952607	28958369	-	3708	3708	3708	1	1	1	1	1	1	1	1	1	1	1	1
CHS	HsInv0374	short	17	-	28943146	28948900	28952607	28958369	-	3708	3708	3708	1	1	1	1	1	1	1	1	1	1	1	1
CLM	HsInv0374	short	17	-	28943146	28948900	28952607	28958369	-	3708	3708	3708	0.62073440873097	0.590953669577146	0.502649147410284	0.526044897106653	0.40922767826061	0.25934016968202	0.707692307692308	0.673076923076923	0.588461538461538	0.869230769230769	0.767948717948718	0.547435897435897
ESN	HsInv0374	short	17	-	28943146	28948900	28952607	28958369	-	3708	3708	3708	0.02970893309336	0.0266196695887432	0.0194795867988829	0.0268025763002613	0.016376263729282	0.01107515267994	0.0486187845303867	0.0419889502762431	0.0298342541436464	0.050828729281768	0.0232044198895028	0.0187845303867403
FIN	HsInv0374	short	17	-	28943146	28948900	28952607	28958369	-	3708	3708	3708	0.916139555937061	0.906565958614479	0.872673735461946	0.409439999293167	0.310260046369869	0.178689458826761	0.961352657004831	0.951690821256039	0.91304347826087	0.876811594202899	0.768115942028985	0.526570048309179
